#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321A36C31
#Date Time: 2024-12-14 01:28:08.904
#Sample rate: 5e+07Hz
#Samples: 16384

Time (s),clk,ser3,ser1,ser2,rclk,srclk
6.99e-05,0,1,0,0,1,0
6.991999999999999e-05,0,1,0,0,1,0
6.994e-05,0,1,0,0,1,0
6.996e-05,0,1,0,0,1,0
6.998e-05,0,1,0,0,1,0
6.999999999999999e-05,0,1,0,0,1,0
7.002e-05,0,1,0,0,1,0
7.004e-05,0,1,0,0,1,0
7.006e-05,0,1,0,0,1,0
7.008000000000001e-05,0,1,0,0,1,0
7.01e-05,0,1,0,0,1,0
7.012e-05,0,1,0,0,1,0
7.014e-05,1,1,0,0,1,0
7.016000000000001e-05,1,1,0,0,1,0
7.018e-05,1,1,0,0,1,0
7.02e-05,1,1,0,0,1,0
7.022e-05,1,1,0,0,1,0
7.024000000000001e-05,1,1,0,0,1,0
7.025999999999999e-05,1,1,0,0,1,0
7.028e-05,1,1,0,0,1,0
7.03e-05,1,1,0,0,1,0
7.032e-05,1,1,0,0,1,0
7.033999999999999e-05,1,1,0,0,1,0
7.036e-05,1,1,0,0,1,0
7.038e-05,1,1,0,0,1,0
7.04e-05,1,1,0,0,1,0
7.041999999999999e-05,1,1,0,0,1,0
7.044e-05,1,1,0,0,1,0
7.046e-05,1,1,0,0,1,0
7.048e-05,1,1,0,0,1,0
7.050000000000001e-05,1,1,0,0,1,0
7.052e-05,1,1,0,0,1,0
7.054e-05,1,1,0,0,1,0
7.056e-05,1,1,0,0,1,0
7.058000000000001e-05,1,1,0,0,1,0
7.059999999999999e-05,1,1,0,0,1,0
7.062e-05,1,1,0,0,1,0
7.064e-05,0,1,0,0,1,0
7.066e-05,0,1,0,0,1,0
7.067999999999999e-05,0,1,0,0,1,0
7.07e-05,0,1,0,0,1,0
7.072e-05,0,1,0,0,1,0
7.074e-05,0,1,0,0,1,0
7.075999999999999e-05,0,1,0,0,1,0
7.078e-05,0,1,0,0,1,0
7.08e-05,0,1,0,0,1,0
7.082e-05,0,1,0,0,1,0
7.084000000000001e-05,0,1,0,0,1,0
7.086e-05,0,1,0,0,1,0
7.088e-05,0,1,0,0,1,0
7.09e-05,0,1,0,0,1,0
7.092000000000001e-05,0,1,0,0,1,0
7.094e-05,0,1,0,0,1,0
7.096e-05,0,1,0,0,1,0
7.098e-05,0,1,0,0,1,0
7.1e-05,0,1,0,0,1,0
7.101999999999999e-05,0,1,0,0,1,0
7.104e-05,0,1,0,0,1,0
7.106e-05,0,1,0,0,1,0
7.108e-05,0,1,0,0,1,0
7.109999999999999e-05,0,1,0,0,1,0
7.112e-05,0,1,0,0,1,0
7.114e-05,0,1,0,0,1,0
7.116e-05,1,1,0,0,1,0
7.118000000000001e-05,1,1,0,0,1,0
7.12e-05,1,1,0,0,1,0
7.122e-05,1,1,0,0,1,0
7.124e-05,1,1,0,0,1,0
7.126000000000001e-05,1,1,0,0,1,0
7.128e-05,1,1,0,0,1,0
7.13e-05,1,1,0,0,1,0
7.132e-05,1,1,0,0,1,0
7.134e-05,1,1,0,0,1,0
7.135999999999999e-05,1,1,0,0,1,0
7.138e-05,1,1,0,0,1,0
7.14e-05,1,1,0,0,1,0
7.142e-05,1,1,0,0,1,0
7.143999999999999e-05,1,1,0,0,1,0
7.146e-05,1,1,0,0,1,0
7.148e-05,1,1,0,0,1,0
7.15e-05,1,1,0,0,1,0
7.152000000000001e-05,1,1,0,0,1,0
7.154e-05,1,1,0,0,1,0
7.156e-05,1,1,0,0,1,0
7.158e-05,1,1,0,0,1,0
7.160000000000001e-05,1,1,0,0,1,0
7.162e-05,1,1,0,0,1,0
7.164e-05,1,1,0,0,1,0
7.166e-05,0,1,0,0,1,0
7.168e-05,0,1,0,0,1,0
7.169999999999999e-05,0,1,0,0,1,0
7.172e-05,0,1,0,0,1,0
7.174e-05,0,1,0,0,1,0
7.176e-05,0,1,0,0,1,0
7.177999999999999e-05,0,1,0,0,1,0
7.18e-05,0,1,0,0,1,0
7.182e-05,0,1,0,0,1,0
7.184e-05,0,1,0,0,1,0
7.186000000000001e-05,0,1,0,0,1,0
7.188e-05,0,1,0,0,1,0
7.19e-05,0,1,0,0,1,0
7.192e-05,0,1,0,0,1,0
7.194000000000001e-05,0,1,0,0,1,0
7.196e-05,0,1,0,0,1,0
7.198e-05,0,1,0,0,1,0
7.2e-05,0,1,0,0,1,0
7.202000000000001e-05,0,1,0,0,1,0
7.203999999999999e-05,0,1,0,0,1,0
7.206e-05,0,1,0,0,1,0
7.208e-05,0,1,0,0,1,0
7.21e-05,0,1,0,0,1,0
7.211999999999999e-05,0,1,0,0,1,0
7.214e-05,0,1,0,0,1,0
7.216e-05,0,1,0,0,1,0
7.218e-05,1,1,0,0,1,0
7.220000000000001e-05,1,1,0,0,1,0
7.222e-05,1,1,0,0,1,0
7.224e-05,1,1,0,0,1,0
7.226e-05,1,1,0,0,1,0
7.228000000000001e-05,1,1,0,0,1,0
7.23e-05,1,1,0,0,1,0
7.232e-05,1,1,0,0,1,0
7.234e-05,1,1,0,0,1,0
7.236000000000001e-05,1,1,0,0,1,0
7.237999999999999e-05,1,1,0,0,1,0
7.24e-05,1,1,0,0,1,0
7.242e-05,1,1,0,0,1,0
7.244e-05,1,1,0,0,1,0
7.245999999999999e-05,1,1,0,0,1,0
7.248e-05,1,1,0,0,1,0
7.25e-05,1,1,0,0,1,0
7.252e-05,1,1,0,0,1,0
7.253999999999999e-05,1,1,0,0,1,0
7.256e-05,1,1,0,0,1,0
7.258e-05,1,1,0,0,1,0
7.26e-05,1,1,0,0,1,0
7.262000000000001e-05,1,1,0,0,1,0
7.264e-05,1,1,0,0,1,0
7.266e-05,1,1,0,0,1,0
7.268e-05,1,1,0,0,1,0
7.270000000000001e-05,0,1,0,0,1,0
7.271999999999999e-05,0,1,0,0,1,0
7.274e-05,0,1,0,0,1,0
7.276e-05,0,1,0,0,1,0
7.278e-05,0,1,0,0,1,0
7.279999999999999e-05,0,1,0,0,1,0
7.282e-05,0,1,0,0,1,0
7.284e-05,0,1,0,0,1,0
7.286e-05,0,1,0,0,1,0
7.287999999999999e-05,0,1,0,0,1,0
7.29e-05,0,1,0,0,1,0
7.292e-05,0,1,0,0,1,0
7.294e-05,0,1,0,0,1,0
7.296000000000001e-05,0,1,0,0,1,0
7.298e-05,0,1,0,0,1,0
7.3e-05,0,1,0,0,1,0
7.302e-05,0,1,0,0,1,0
7.304000000000001e-05,0,1,0,0,1,0
7.306e-05,0,1,0,0,1,0
7.308e-05,0,1,0,0,1,0
7.31e-05,0,1,0,0,1,0
7.312e-05,0,1,0,0,1,0
7.313999999999999e-05,0,1,0,0,1,0
7.316e-05,0,1,0,0,1,0
7.318e-05,0,1,0,0,1,0
7.32e-05,1,1,0,0,1,0
7.321999999999999e-05,1,1,0,0,1,0
7.324e-05,1,1,0,0,1,0
7.326e-05,1,1,0,0,1,0
7.328e-05,1,1,0,0,1,0
7.330000000000001e-05,1,1,0,0,1,0
7.332e-05,1,1,0,0,1,0
7.334e-05,1,1,0,0,1,0
7.336e-05,1,1,0,0,1,0
7.338000000000001e-05,1,1,0,0,1,0
7.34e-05,1,1,0,0,1,0
7.342e-05,1,1,0,0,1,0
7.344e-05,1,1,0,0,1,0
7.346e-05,1,1,0,0,1,0
7.347999999999999e-05,1,1,0,0,1,0
7.35e-05,1,1,0,0,1,0
7.352e-05,1,1,0,0,1,0
7.354e-05,1,1,0,0,1,0
7.355999999999999e-05,1,1,0,0,1,0
7.358e-05,1,1,0,0,1,0
7.36e-05,1,1,0,0,1,0
7.362e-05,1,1,0,0,1,0
7.364000000000001e-05,1,1,0,0,1,0
7.366e-05,1,1,0,0,1,0
7.368e-05,1,1,0,0,1,0
7.37e-05,1,1,0,0,1,0
7.372000000000001e-05,0,1,0,0,1,0
7.374e-05,0,1,0,0,1,0
7.376e-05,0,1,0,0,1,0
7.378e-05,0,1,0,0,1,0
7.38e-05,0,1,0,0,1,0
7.381999999999999e-05,0,1,0,0,1,0
7.384e-05,0,1,0,0,1,0
7.386e-05,0,1,0,0,1,0
7.388e-05,0,1,0,0,1,0
7.389999999999999e-05,0,1,0,0,1,0
7.392e-05,0,1,0,0,1,0
7.394e-05,0,1,0,0,1,0
7.396e-05,0,1,0,0,1,0
7.398000000000001e-05,0,1,0,0,1,0
7.4e-05,0,1,0,0,1,0
7.402e-05,0,1,0,0,1,0
7.404e-05,0,1,0,0,1,0
7.406000000000001e-05,0,1,0,0,1,0
7.408e-05,0,1,0,0,1,0
7.41e-05,0,1,0,0,1,0
7.412e-05,0,1,0,0,1,0
7.414000000000001e-05,0,1,0,0,1,0
7.415999999999999e-05,0,1,0,0,1,0
7.418e-05,0,1,0,0,1,0
7.42e-05,0,1,0,0,1,0
7.422e-05,1,1,0,0,1,0
7.423999999999999e-05,1,1,0,0,1,0
7.426e-05,1,1,0,0,1,0
7.428e-05,1,1,0,0,1,0
7.43e-05,1,1,0,0,1,0
7.432000000000001e-05,1,1,0,0,1,0
7.434e-05,1,1,0,0,1,0
7.436e-05,1,1,0,0,1,0
7.438e-05,1,1,0,0,1,0
7.440000000000001e-05,1,1,0,0,1,0
7.442e-05,1,1,0,0,1,0
7.444e-05,1,1,0,0,1,0
7.446e-05,1,1,0,0,1,0
7.448000000000001e-05,1,1,0,0,1,0
7.449999999999999e-05,1,1,0,0,1,0
7.452e-05,1,1,0,0,1,0
7.454e-05,1,1,0,0,1,0
7.456e-05,1,1,0,0,1,0
7.457999999999999e-05,1,1,0,0,1,0
7.46e-05,1,1,0,0,1,0
7.462e-05,1,1,0,0,1,0
7.464e-05,1,1,0,0,1,0
7.465999999999999e-05,1,1,0,0,1,0
7.468e-05,1,1,0,0,1,0
7.47e-05,1,1,0,0,1,0
7.472e-05,1,1,0,0,1,0
7.474000000000001e-05,0,1,0,0,1,0
7.476e-05,0,1,0,0,1,0
7.478e-05,0,1,0,0,1,0
7.48e-05,0,1,0,0,1,0
7.482000000000001e-05,0,1,0,0,1,0
7.483999999999999e-05,0,1,0,0,1,0
7.486e-05,0,1,0,0,1,0
7.488e-05,0,1,0,0,1,0
7.49e-05,0,1,0,0,1,0
7.491999999999999e-05,0,1,0,0,1,0
7.494e-05,0,1,0,0,1,0
7.496e-05,0,1,0,0,1,0
7.498e-05,0,1,0,0,1,0
7.499999999999999e-05,0,1,0,0,1,0
7.502e-05,0,1,0,0,1,0
7.504e-05,0,1,0,0,1,0
7.506e-05,0,1,0,0,1,0
7.508000000000001e-05,0,1,0,0,1,0
7.51e-05,0,1,0,0,1,0
7.512e-05,0,1,0,0,1,0
7.514e-05,0,1,0,0,1,0
7.516000000000001e-05,0,1,0,0,1,0
7.518e-05,0,1,0,0,1,0
7.52e-05,0,1,0,0,1,0
7.522e-05,0,1,0,0,1,0
7.524e-05,0,1,0,0,1,0
7.525999999999999e-05,1,1,0,0,1,0
7.528e-05,1,1,0,0,1,0
7.53e-05,1,1,0,0,1,0
7.532e-05,1,1,0,0,1,0
7.533999999999999e-05,1,1,0,0,1,0
7.536e-05,1,1,0,0,1,0
7.538e-05,1,1,0,0,1,0
7.54e-05,1,1,0,0,1,0
7.542000000000001e-05,1,1,0,0,1,0
7.544e-05,1,1,0,0,1,0
7.546e-05,1,1,0,0,1,0
7.548e-05,1,1,0,0,1,0
7.550000000000001e-05,1,1,0,0,1,0
7.552e-05,1,1,0,0,1,0
7.554e-05,1,1,0,0,1,0
7.556e-05,1,1,0,0,1,0
7.558e-05,1,1,0,0,1,0
7.559999999999999e-05,1,1,0,0,1,0
7.562e-05,1,1,0,0,1,0
7.564e-05,1,1,0,0,1,0
7.566e-05,1,1,0,0,1,0
7.567999999999999e-05,1,1,0,0,1,0
7.57e-05,1,1,0,0,1,0
7.572e-05,1,1,0,0,1,0
7.574e-05,1,1,0,0,1,0
7.576000000000001e-05,0,1,0,0,1,0
7.578e-05,0,1,0,0,1,0
7.58e-05,0,1,0,0,1,0
7.582e-05,0,1,0,0,1,0
7.584000000000001e-05,0,1,0,0,1,0
7.586e-05,0,1,0,0,1,0
7.588e-05,0,1,0,0,1,0
7.59e-05,0,1,0,0,1,0
7.592e-05,0,1,0,0,1,0
7.593999999999999e-05,0,1,0,0,1,0
7.596e-05,0,1,0,0,1,0
7.598e-05,0,1,0,0,1,0
7.6e-05,0,1,0,0,1,0
7.601999999999999e-05,0,1,0,0,1,0
7.604e-05,0,1,0,0,1,0
7.606e-05,0,1,0,0,1,0
7.608e-05,0,1,0,0,1,0
7.610000000000001e-05,0,1,0,0,1,0
7.612e-05,0,1,0,0,1,0
7.614e-05,0,1,0,0,1,0
7.616e-05,0,1,0,0,1,0
7.618000000000001e-05,0,1,0,0,1,0
7.62e-05,0,1,0,0,1,0
7.622e-05,0,1,0,0,1,0
7.624e-05,0,1,0,0,1,0
7.626000000000001e-05,0,1,0,0,1,0
7.627999999999999e-05,1,1,0,0,1,0
7.63e-05,1,1,0,0,1,0
7.632e-05,1,1,0,0,1,0
7.634e-05,1,1,0,0,1,0
7.635999999999999e-05,1,1,0,0,1,0
7.638e-05,1,1,0,0,1,0
7.64e-05,1,1,0,0,1,0
7.642e-05,1,1,0,0,1,0
7.644000000000001e-05,1,1,0,0,1,0
7.646e-05,1,1,0,0,1,0
7.648e-05,1,1,0,0,1,0
7.65e-05,1,1,0,0,1,0
7.652000000000001e-05,1,1,0,0,1,0
7.654e-05,1,1,0,0,1,0
7.656e-05,1,1,0,0,1,0
7.658e-05,1,1,0,0,1,0
7.660000000000001e-05,1,1,0,0,1,0
7.661999999999999e-05,1,1,0,0,1,0
7.664e-05,1,1,0,0,1,0
7.666e-05,1,1,0,0,1,0
7.668e-05,1,1,0,0,1,0
7.669999999999999e-05,1,1,0,0,1,0
7.672e-05,1,1,0,0,1,0
7.674e-05,1,1,0,0,1,0
7.676e-05,1,1,0,0,1,0
7.677999999999999e-05,0,1,0,0,1,0
7.68e-05,0,1,0,0,1,0
7.682e-05,0,1,0,0,1,0
7.684e-05,0,1,0,0,1,0
7.686000000000001e-05,0,1,0,0,1,0
7.688e-05,0,1,0,0,1,0
7.69e-05,0,1,0,0,1,0
7.692e-05,0,1,0,0,1,0
7.694000000000001e-05,0,1,0,0,1,0
7.695999999999999e-05,0,1,0,0,1,0
7.698e-05,0,1,0,0,1,0
7.7e-05,0,1,0,0,1,0
7.702e-05,0,1,0,0,1,0
7.703999999999999e-05,0,1,0,0,1,0
7.706e-05,0,1,0,0,1,0
7.708e-05,0,1,0,0,1,0
7.71e-05,0,1,0,0,1,0
7.711999999999999e-05,0,1,0,0,1,0
7.714e-05,0,1,0,0,1,0
7.716e-05,0,1,0,0,1,0
7.718e-05,0,1,0,0,1,0
7.720000000000001e-05,0,1,0,0,1,0
7.722e-05,0,1,0,0,1,0
7.724e-05,0,1,0,0,1,0
7.726e-05,0,1,0,0,1,0
7.728000000000001e-05,0,1,0,0,1,0
7.73e-05,1,1,0,0,1,0
7.732e-05,1,1,0,0,1,0
7.734e-05,1,1,0,0,1,0
7.736e-05,1,1,0,0,1,0
7.737999999999999e-05,1,1,0,0,1,0
7.74e-05,1,1,0,0,1,0
7.742e-05,1,1,0,0,1,0
7.744e-05,1,1,0,0,1,0
7.745999999999999e-05,1,1,0,0,1,0
7.748e-05,1,1,0,0,1,0
7.75e-05,1,1,0,0,1,0
7.752e-05,1,1,0,0,1,0
7.754000000000001e-05,1,1,0,0,1,0
7.756e-05,1,1,0,0,1,0
7.758e-05,1,1,0,0,1,0
7.76e-05,1,1,0,0,1,0
7.762000000000001e-05,1,1,0,0,1,0
7.764e-05,1,1,0,0,1,0
7.766e-05,1,1,0,0,1,0
7.768e-05,1,1,0,0,1,0
7.77e-05,1,1,0,0,1,0
7.771999999999999e-05,1,1,0,0,1,0
7.774e-05,1,1,0,0,1,0
7.776e-05,1,1,0,0,1,0
7.778e-05,1,1,0,0,1,0
7.779999999999999e-05,1,1,0,0,1,0
7.782e-05,0,1,0,0,1,0
7.784e-05,0,1,0,0,1,0
7.786e-05,0,1,0,0,1,0
7.788000000000001e-05,0,1,0,0,1,0
7.79e-05,0,1,0,0,1,0
7.792e-05,0,1,0,0,1,0
7.794e-05,0,1,0,0,1,0
7.796000000000001e-05,0,1,0,0,1,0
7.798e-05,0,1,0,0,1,0
7.8e-05,0,1,0,0,1,0
7.802e-05,0,1,0,0,1,0
7.804e-05,0,1,0,0,1,0
7.805999999999999e-05,0,1,0,0,1,0
7.808e-05,0,1,0,0,1,0
7.81e-05,0,1,0,0,1,0
7.812e-05,0,1,0,0,1,0
7.813999999999999e-05,0,1,0,0,1,0
7.816e-05,0,1,0,0,1,0
7.818e-05,0,1,0,0,1,0
7.82e-05,0,1,0,0,1,0
7.822000000000001e-05,0,1,0,0,1,0
7.824e-05,0,1,0,0,1,0
7.826e-05,0,1,0,0,1,0
7.828e-05,0,1,0,0,1,0
7.830000000000001e-05,0,1,0,0,1,0
7.832e-05,1,1,0,0,1,0
7.834e-05,1,1,0,0,1,0
7.836e-05,1,1,0,0,1,0
7.838000000000001e-05,1,1,0,0,1,0
7.839999999999999e-05,1,1,0,0,1,0
7.842e-05,1,1,0,0,1,0
7.844e-05,1,1,0,0,1,0
7.846e-05,1,1,0,0,1,0
7.847999999999999e-05,1,1,0,0,1,0
7.85e-05,1,1,0,0,1,0
7.852e-05,1,1,0,0,1,0
7.854e-05,1,1,0,0,1,0
7.855999999999999e-05,1,1,0,0,1,0
7.858e-05,1,1,0,0,1,0
7.86e-05,1,1,0,0,1,0
7.862e-05,1,1,0,0,1,0
7.864000000000001e-05,1,1,0,0,1,0
7.866e-05,1,1,0,0,1,0
7.868e-05,1,1,0,0,1,0
7.87e-05,1,1,0,0,1,0
7.872000000000001e-05,1,1,0,0,1,0
7.873999999999999e-05,1,1,0,0,1,0
7.876e-05,1,1,0,0,1,0
7.878e-05,1,1,0,0,1,0
7.88e-05,1,1,0,0,1,0
7.881999999999999e-05,1,1,0,0,1,0
7.884e-05,0,1,0,0,1,0
7.886e-05,0,1,0,0,1,0
7.888e-05,0,1,0,0,1,0
7.889999999999999e-05,0,1,0,0,1,0
7.892e-05,0,1,0,0,1,0
7.894e-05,0,1,0,0,1,0
7.896e-05,0,1,0,0,1,0
7.898000000000001e-05,0,1,0,0,1,0
7.9e-05,0,1,0,0,1,0
7.902e-05,0,1,0,0,1,0
7.904e-05,0,1,0,0,1,0
7.906000000000001e-05,0,1,0,0,1,0
7.908e-05,0,1,0,0,1,0
7.91e-05,0,1,0,0,1,0
7.912e-05,0,1,0,0,1,0
7.914e-05,0,1,0,0,1,0
7.915999999999999e-05,0,1,0,0,1,0
7.918e-05,0,1,0,0,1,0
7.92e-05,0,1,0,0,1,0
7.922e-05,0,1,0,0,1,0
7.923999999999999e-05,0,1,0,0,1,0
7.926e-05,0,1,0,0,1,0
7.928e-05,0,1,0,0,1,0
7.93e-05,0,1,0,0,1,0
7.932000000000001e-05,0,1,0,0,1,0
7.934e-05,1,1,0,0,1,0
7.936e-05,1,1,0,0,1,0
7.938e-05,1,1,0,0,1,0
7.940000000000001e-05,1,1,0,0,1,0
7.942e-05,1,1,0,0,1,0
7.944e-05,1,1,0,0,1,0
7.946e-05,1,1,0,0,1,0
7.948e-05,1,1,0,0,1,0
7.949999999999999e-05,1,1,0,0,1,0
7.952e-05,1,1,0,0,1,0
7.954e-05,1,1,0,0,1,0
7.956e-05,1,1,0,0,1,0
7.957999999999999e-05,1,1,0,0,1,0
7.96e-05,1,1,0,0,1,0
7.962e-05,1,1,0,0,1,0
7.964e-05,1,1,0,0,1,0
7.966000000000001e-05,1,1,0,0,1,0
7.968e-05,1,1,0,0,1,0
7.97e-05,1,1,0,0,1,0
7.972e-05,1,1,0,0,1,0
7.974000000000001e-05,1,1,0,0,1,0
7.976e-05,1,1,0,0,1,0
7.978e-05,1,1,0,0,1,0
7.98e-05,1,1,0,0,1,0
7.982e-05,1,1,0,0,1,0
7.983999999999999e-05,1,1,0,0,1,0
7.986e-05,0,1,0,0,1,0
7.988e-05,0,1,0,0,1,0
7.99e-05,0,1,0,0,1,0
7.991999999999999e-05,0,1,0,0,1,0
7.994e-05,0,1,0,0,1,0
7.996e-05,0,1,0,0,1,0
7.998e-05,0,1,0,0,1,0
8.000000000000001e-05,0,1,0,0,1,0
8.002e-05,0,1,0,0,1,0
8.004e-05,0,1,0,0,1,0
8.006e-05,0,1,0,0,1,0
8.008000000000001e-05,0,1,0,0,1,0
8.01e-05,0,1,0,0,1,0
8.012e-05,0,1,0,0,1,0
8.014e-05,0,1,0,0,1,0
8.016000000000001e-05,0,1,0,0,1,0
8.017999999999999e-05,0,1,0,0,1,0
8.02e-05,0,1,0,0,1,0
8.022e-05,0,1,0,0,1,0
8.024e-05,0,1,0,0,1,0
8.025999999999999e-05,0,1,0,0,1,0
8.028e-05,0,1,0,0,1,0
8.03e-05,0,1,0,0,1,0
8.032e-05,0,1,0,0,1,0
8.034000000000001e-05,0,1,0,0,1,0
8.036e-05,0,1,0,0,1,0
8.038e-05,1,1,0,0,1,0
8.04e-05,1,1,0,0,1,0
8.042000000000001e-05,1,1,0,0,1,0
8.044e-05,1,1,0,0,1,0
8.046e-05,1,1,0,0,1,0
8.048e-05,1,1,0,0,1,0
8.050000000000001e-05,1,1,0,0,1,0
8.051999999999999e-05,1,1,0,0,1,0
8.054e-05,1,1,0,0,1,0
8.056e-05,1,1,0,0,1,0
8.058e-05,1,1,0,0,1,0
8.059999999999999e-05,1,1,0,0,1,0
8.062e-05,1,1,0,0,1,0
8.064e-05,1,1,0,0,1,0
8.066e-05,1,1,0,0,1,0
8.067999999999999e-05,1,1,0,0,1,0
8.07e-05,1,1,0,0,1,0
8.072e-05,1,1,0,0,1,0
8.074e-05,1,1,0,0,1,0
8.076000000000001e-05,1,1,0,0,1,0
8.078e-05,1,1,0,0,1,0
8.08e-05,1,1,0,0,1,0
8.082e-05,1,1,0,0,1,0
8.084000000000001e-05,1,1,0,0,1,0
8.085999999999999e-05,1,1,0,0,1,0
8.088e-05,0,1,0,0,1,0
8.09e-05,0,1,0,0,1,0
8.092e-05,0,1,0,0,1,0
8.093999999999999e-05,0,1,0,0,1,0
8.096e-05,0,1,0,0,1,0
8.098e-05,0,1,0,0,1,0
8.1e-05,0,1,0,0,1,0
8.101999999999999e-05,0,1,0,0,1,0
8.104e-05,0,1,0,0,1,0
8.106e-05,0,1,0,0,1,0
8.108e-05,0,1,0,0,1,0
8.110000000000001e-05,0,1,0,0,1,0
8.112e-05,0,1,0,0,1,0
8.114e-05,0,1,0,0,1,0
8.116e-05,0,1,0,0,1,0
8.118000000000001e-05,0,1,0,0,1,0
8.12e-05,0,1,0,0,1,0
8.122e-05,0,1,0,0,1,0
8.124e-05,0,1,0,0,1,0
8.126e-05,0,1,0,0,1,0
8.127999999999999e-05,0,1,0,0,1,0
8.13e-05,0,1,0,0,1,0
8.132e-05,0,1,0,0,1,0
8.134e-05,0,1,0,0,1,0
8.135999999999999e-05,0,1,0,0,1,0
8.138e-05,0,1,0,0,1,0
8.14e-05,1,1,0,0,1,0
8.142e-05,1,1,0,0,1,0
8.144000000000001e-05,1,1,0,0,1,0
8.146e-05,1,1,0,0,1,0
8.148e-05,1,1,0,0,1,0
8.15e-05,1,1,0,0,1,0
8.152000000000001e-05,1,1,0,0,1,0
8.154e-05,1,1,0,0,1,0
8.156e-05,1,1,0,0,1,0
8.158e-05,1,1,0,0,1,0
8.16e-05,1,1,0,0,1,0
8.161999999999999e-05,1,1,0,0,1,0
8.164e-05,1,1,0,0,1,0
8.166e-05,1,1,0,0,1,0
8.168e-05,1,1,0,0,1,0
8.169999999999999e-05,1,1,0,0,1,0
8.172e-05,1,1,0,0,1,0
8.174e-05,1,1,0,0,1,0
8.176e-05,1,1,0,0,1,0
8.178000000000001e-05,1,1,0,0,1,0
8.18e-05,1,1,0,0,1,0
8.182e-05,1,1,0,0,1,0
8.184e-05,1,1,0,0,1,0
8.186000000000001e-05,1,1,0,0,1,0
8.188e-05,1,1,0,0,1,0
8.19e-05,0,1,0,0,1,0
8.192e-05,0,1,0,0,1,0
8.194e-05,0,1,0,0,1,0
8.195999999999999e-05,0,1,0,0,1,0
8.198e-05,0,1,0,0,1,0
8.2e-05,0,1,0,0,1,0
8.202e-05,0,1,0,0,1,0
8.203999999999999e-05,0,1,0,0,1,0
8.206e-05,0,1,0,0,1,0
8.208e-05,0,1,0,0,1,0
8.21e-05,0,1,0,0,1,0
8.212000000000001e-05,0,1,0,0,1,0
8.214e-05,0,1,0,0,1,0
8.216e-05,0,1,0,0,1,0
8.218e-05,0,1,0,0,1,0
8.220000000000001e-05,0,1,0,0,1,0
8.222e-05,0,1,0,0,1,0
8.224e-05,0,1,0,0,1,0
8.226e-05,0,1,0,0,1,0
8.228000000000001e-05,0,1,0,0,1,0
8.229999999999999e-05,0,1,0,0,1,0
8.232e-05,0,1,0,0,1,0
8.234e-05,0,1,0,0,1,0
8.236e-05,0,1,0,0,1,0
8.237999999999999e-05,0,1,0,0,1,0
8.24e-05,0,1,0,0,1,0
8.242e-05,1,1,0,0,1,0
8.244e-05,1,1,0,0,1,0
8.246000000000001e-05,1,1,0,0,1,0
8.248e-05,1,1,0,0,1,0
8.25e-05,1,1,0,0,1,0
8.252e-05,1,1,0,0,1,0
8.254000000000001e-05,1,1,0,0,1,0
8.256e-05,1,1,0,0,1,0
8.258e-05,1,1,0,0,1,0
8.26e-05,1,1,0,0,1,0
8.262000000000001e-05,1,1,0,0,1,0
8.263999999999999e-05,1,1,0,0,1,0
8.266e-05,1,1,0,0,1,0
8.268e-05,1,1,0,0,1,0
8.27e-05,1,1,0,0,1,0
8.271999999999999e-05,1,1,0,0,1,0
8.274e-05,1,1,0,0,1,0
8.276e-05,1,1,0,0,1,0
8.278e-05,1,1,0,0,1,0
8.279999999999999e-05,1,1,0,0,1,0
8.282e-05,1,1,0,0,1,0
8.284e-05,1,1,0,0,1,0
8.286e-05,1,1,0,0,1,0
8.288000000000001e-05,1,1,0,0,1,0
8.29e-05,1,1,0,0,1,0
8.292e-05,1,1,0,0,1,0
8.294e-05,0,1,0,0,1,0
8.296000000000001e-05,0,1,0,0,1,0
8.297999999999999e-05,0,1,0,0,1,0
8.3e-05,0,1,0,0,1,0
8.302e-05,0,1,0,0,1,0
8.304e-05,0,1,0,0,1,0
8.305999999999999e-05,0,1,0,0,1,0
8.308e-05,0,1,0,0,1,0
8.31e-05,0,1,0,0,1,0
8.312e-05,0,1,0,0,1,0
8.313999999999999e-05,0,1,0,0,1,0
8.316e-05,0,1,0,0,1,0
8.318e-05,0,1,0,0,1,0
8.32e-05,0,1,0,0,1,0
8.322000000000001e-05,0,1,0,0,1,0
8.324e-05,0,1,0,0,1,0
8.326e-05,0,1,0,0,1,0
8.328e-05,0,1,0,0,1,0
8.330000000000001e-05,0,1,0,0,1,0
8.332e-05,0,1,0,0,1,0
8.334e-05,0,1,0,0,1,0
8.336e-05,0,1,0,0,1,0
8.338e-05,0,1,0,0,1,0
8.339999999999999e-05,0,1,0,0,1,0
8.342e-05,0,1,0,0,1,0
8.344e-05,1,1,0,0,1,0
8.346e-05,1,1,0,0,1,0
8.347999999999999e-05,1,1,0,0,1,0
8.35e-05,1,1,0,0,1,0
8.352e-05,1,1,0,0,1,0
8.354e-05,1,1,0,0,1,0
8.356000000000001e-05,1,1,0,0,1,0
8.358e-05,1,1,0,0,1,0
8.36e-05,1,1,0,0,1,0
8.362e-05,1,1,0,0,1,0
8.364000000000001e-05,1,1,0,0,1,0
8.366e-05,1,1,0,0,1,0
8.368e-05,1,1,0,0,1,0
8.37e-05,1,1,0,0,1,0
